2026-07-08 19:50:24,215 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Upper leg-1
2026-07-08 19:50:24,216 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Upper leg-1
2026-07-08 19:50:24,217 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Upper leg-1
2026-07-08 19:50:24,224 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Upper leg-2
2026-07-08 19:50:24,225 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Upper leg-2
2026-07-08 19:50:24,227 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Upper leg-2
2026-07-08 19:50:24,228 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Lower Leg-1
2026-07-08 19:50:24,268 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Lower Leg-1
2026-07-08 19:50:24,269 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Lower Leg-1
2026-07-08 19:50:24,342 INFO  SwAddin.cs: 339 - Loading config tree
2026-07-08 19:50:24,344 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-07-08 19:50:24,348 INFO  SwAddin.cs: 344 - Showing property manager
2026-07-08 19:50:34,863 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-08 19:51:16,363 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-08 19:51:16,635 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-08 19:51:16,882 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-08 19:51:17,121 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-08 19:51:17,634 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-08 19:51:53,892 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-08 19:51:55,992 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-08 19:51:58,551 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-08 19:52:12,176 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-08 19:52:39,783 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
